Id,SceneRoadType,Note,Content
301,,,CoinProp^16.7* -0.7* 42.5^^^|CoinProp^16.7* -0.7* 48.5^^^|CoinProp^16.7* -0.7* 54.5^^^|CoinProp^16.7* -0.7* 60.5^^^|CoinProp^16.7* -0.7* 66.5^^^|NormalCar1^-8.5* 0.0* 114.7^^^|NormalCar3^16.9* 0.3* 160.0^^^|CoinProp^-16.7* -0.8* 160.0^^^|CoinProp^-16.7* -0.8* 166.0^^^|CoinProp^-16.7* -0.8* 172.0^^^|CoinProp^-16.7* -0.8* 178.0^^^|CoinProp^-16.7* -0.8* 184.0^^^|NormalCar10^-0.1* 0.0* 203.8^^^|RandomProp^0.0* 0.0* 233.6^^^0&22|RandomProp^16.4* 0.0* 233.6^^^0&20|RandomProp^-17.1* 0.0* 233.6^^^0&19|CoinProp^8.9* -0.7* 282.5^^^|CoinProp^8.9* -0.7* 288.5^^^|CoinProp^8.9* -0.7* 294.5^^^|CoinProp^8.9* -0.7* 300.5^^^|CoinProp^8.9* -0.7* 306.5^^^|NormalCar5^-16.8* 0.0* 334.9^^^|RandomProp^-8.5* 0.0* 375.3^^^0&25|RandomProp^8.4* 0.0* 375.3^^^0&16|CoinProp^-8.4* -0.7* 406.5^^^|CoinProp^-8.4* -0.7* 412.5^^^|CoinProp^-8.4* -0.7* 418.5^^^|CoinProp^-8.4* -0.7* 424.5^^^|CoinProp^-8.4* -0.7* 430.5^^^|NormalCar10^17.0* 0.0* 431.5^^^|CoinProp^-17.0* -0.8* 466.5^^^|CoinProp^-17.0* -0.8* 472.5^^^|CoinProp^-17.0* -0.8* 478.5^^^|CoinProp^-17.0* -0.8* 484.5^^^|CoinProp^-17.0* -0.8* 490.5^^^|CoinBigProp^-17.0* -1.0* 501.5^^^
302,,,CoinProp^8.6* -0.7* 32.7^^^|CoinProp^8.6* -0.7* 38.7^^^|CoinProp^8.6* -0.7* 44.7^^^|CoinProp^8.6* -0.7* 50.7^^^|CoinProp^8.6* -0.7* 56.7^^^|LiBaoProp^0.0* 0.0* 81.0^^^|NormalCar1^9.1* 0.0* 104.9^^^|RandomProp^0.0* 0.0* 147.3^^^0&15|RandomProp^8.6* 0.0* 147.3^^^0&16|RandomProp^17.0* 0.0* 147.3^^^0&19|RandomProp^-16.6* 0.0* 147.3^^^0&20|RandomProp^-8.0* 0.0* 147.3^^^0&14|CoinProp^0.0* -0.8* 173.6^^^|CoinProp^0.0* -0.8* 179.6^^^|CoinProp^0.0* -0.8* 185.6^^^|CoinProp^0.0* -0.8* 191.6^^^|CoinProp^0.0* -0.8* 197.6^^^|NormalCar7^17.0* 0.0* 209.9^^^|NormalCar5^-16.6* 0.0* 245.6^^^|ColorEggProp^0.0* 0.0* 248.4^^^|NormalCar1^17.2* 0.0* 291.5^^^|CoinProp^-0.2* -0.8* 313.6^^^|CoinProp^-0.2* -0.8* 319.6^^^|CoinProp^-0.2* -0.8* 325.6^^^|CoinProp^-0.2* -0.8* 331.6^^^|CoinProp^-0.2* -0.8* 337.6^^^
303,,,CoinProp^-8.1* -0.8* 36.5^^^|CoinProp^-8.1* -0.8* 42.5^^^|CoinProp^-8.1* -0.8* 48.5^^^|CoinProp^-8.1* -0.8* 54.5^^^|CoinProp^-8.1* -0.8* 60.5^^^|NormalCar5^17.3* 0.0* 107.7^^^|NormalCar10^-8.4* 0.0* 119.9^^^|RandomProp^16.9* 0.0* 143.2^^^0&22|RandomProp^-16.7* 0.0* 143.2^^^0&23|RandomProp^0.0* 0.0* 143.2^^^0&25|CoinProp^-16.7* -0.8* 156.2^^^|CoinProp^-16.7* -0.8* 162.2^^^|CoinProp^-16.7* -0.8* 168.2^^^|CoinProp^-16.7* -0.8* 174.2^^^|CoinProp^-16.7* -0.8* 180.2^^^|CoinBigProp^-16.7* -1.0* 191.2^^^|NormalCar3^8.7* 0.0* 207.0^^^|NormalCar1^-16.4* 0.0* 214.1^^^|CoinProp^-8.3* -0.8* 256.5^^^|CoinProp^-8.3* -0.8* 262.5^^^|CoinProp^-8.3* -0.8* 268.5^^^|CoinProp^-8.3* -0.8* 274.5^^^|CoinProp^-8.3* -0.8* 280.5^^^|NormalCar6^-0.1* 0.0* 322.0^^^|RandomProp^-8.7* 0.0* 327.4^^^0&14|RandomProp^8.4* 0.0* 327.4^^^0&15|CoinProp^-16.3* -0.8* 364.1^^^|CoinProp^8.5* -0.8* 366.9^^^|CoinProp^-16.3* -0.8* 370.1^^^|CoinProp^8.5* -0.8* 372.9^^^|CoinProp^-16.3* -0.8* 376.1^^^|CoinProp^8.5* -0.8* 378.9^^^|CoinProp^-16.3* -0.8* 382.1^^^|CoinProp^8.5* -0.8* 384.9^^^|CoinProp^-16.3* -0.8* 388.1^^^|CoinProp^8.5* -0.8* 390.9^^^|CoinBigProp^-16.3* -1.0* 399.1^^^
401,,,CoinProp^-8.4* -0.7* 44.2^^^|CoinProp^-8.4* -0.7* 50.2^^^|CoinProp^-8.4* -0.7* 56.2^^^|CoinProp^-8.4* -0.7* 62.2^^^|CoinProp^-8.4* -0.7* 68.2^^^|NormalCar10^8.1* 0.0* 128.0^^^|RandomProp^8.2* 0.0* 173.5^^^0&14|RandomProp^16.7* 0.0* 173.5^^^0&15|RandomProp^-17.0* 0.0* 173.5^^^0&16|RandomProp^-8.5* 0.0* 173.5^^^0&20|RandomProp^0.0* 0.0* 173.5^^^0&25|CoinProp^8.4* -0.8* 198.2^^^|CoinProp^8.4* -0.8* 204.2^^^|CoinProp^8.4* -0.8* 210.2^^^|CoinProp^8.4* -0.8* 216.2^^^|CoinProp^8.4* -0.8* 222.2^^^|NormalCar7^-0.1* 0.0* 245.0^^^|NormalCar1^-16.4* 0.0* 332.8^^^|CoinProp^0.0* -0.8* 345.0^^^|CoinProp^0.0* -0.8* 351.0^^^|CoinProp^0.0* -0.8* 357.0^^^|CoinProp^0.0* -0.8* 363.0^^^|CoinProp^0.0* -0.8* 369.0^^^|CoinBigProp^0.0* -1.0* 380.0^^^|NormalCar5^8.4* 0.0* 400.9^^^|NormalCar3^-16.3* 0.3* 466.1^^^|CoinProp^16.1* -0.7* 493.7^^^|CoinProp^16.1* -0.7* 499.7^^^|CoinProp^16.1* -0.7* 505.7^^^|CoinProp^16.1* -0.7* 511.7^^^|CoinProp^16.1* -0.7* 517.7^^^|RandomProp^-16.5* 0.0* 553.6^^^0&23|RandomProp^-8.6* 0.0* 553.6^^^0&22|RandomProp^0.0* 0.0* 553.6^^^0&20|RandomProp^16.9* 0.0* 553.6^^^0&19|RandomProp^8.9* 0.0* 553.6^^^0&16|CoinProp^-16.2* -0.7* 612.4^^^|CoinProp^-16.2* -0.7* 618.4^^^|CoinProp^-16.2* -0.7* 624.4^^^|CoinProp^-16.2* -0.7* 630.4^^^|CoinProp^-16.2* -0.7* 636.4^^^
402,,,CoinProp^0.0* -0.7* 36.5^^^|CoinProp^0.0* -0.7* 42.5^^^|CoinProp^0.0* -0.7* 48.5^^^|CoinProp^0.0* -0.7* 54.5^^^|CoinProp^0.0* -0.7* 60.5^^^|NormalCar1^-8.4* 0.0* 113.0^^^|RandomProp^-8.0* 0.0* 170.1^^^0&14|RandomProp^8.3* 0.0* 170.1^^^0&15|CoinProp^-16.2* -0.7* 202.0^^^|CoinProp^-16.2* -0.7* 208.0^^^|CoinProp^-16.2* -0.7* 214.0^^^|CoinProp^-16.2* -0.7* 220.0^^^|CoinProp^-16.2* -0.7* 226.0^^^|NormalCar1^16.8* 0.0* 234.8^^^|ColorEggProp^-9.0* 0.0* 255.8^^^|NormalCar10^0.2* 0.0* 286.3^^^|RandomProp^17.4* 0.0* 362.7^^^0&16|RandomProp^-16.6* 0.0* 362.7^^^0&19|RandomProp^0.0* 0.0* 362.7^^^0&20|CoinProp^0.0* -0.7* 377.9^^^|CoinProp^0.0* -0.7* 383.9^^^|CoinProp^0.0* -0.7* 389.9^^^|CoinProp^0.0* -0.7* 395.9^^^|CoinProp^0.0* -0.7* 401.9^^^|NormalCar8^-8.6* 0.0* 406.8^^^|NormalCar3^17.0* 0.0* 510.2^^^|CoinProp^-16.4* -0.7* 534.5^^^|CoinProp^-16.4* -0.7* 540.5^^^|CoinProp^-16.4* -0.7* 546.5^^^|CoinProp^-16.4* -0.7* 552.5^^^|CoinProp^-16.4* -0.7* 558.5^^^|RandomProp^17.2* 0.0* 622.3^^^0&22|RandomProp^0.0* 0.0* 622.3^^^0&23|RandomProp^-16.6* 0.0* 622.3^^^0&25|RandomProp^8.6* 0.0* 622.3^^^0&14|RandomProp^-8.5* 0.0* 622.3^^^0&15|NormalCar5^17.3* 0.0* 669.5^^^|CoinProp^0.0* -0.7* 720.3^^^|CoinProp^0.0* -0.7* 726.3^^^|CoinProp^0.0* -0.7* 732.3^^^|CoinProp^0.0* -0.7* 738.3^^^|CoinProp^0.0* -0.7* 744.3^^^|NormalCar10^-16.8* 0.0* 804.2^^^|CoinProp^-8.6* -0.8* 874.7^^^|CoinProp^-8.6* -0.8* 880.7^^^|CoinProp^-8.6* -0.8* 886.7^^^|CoinProp^-8.6* -0.8* 892.7^^^|CoinProp^-8.6* -0.8* 898.7^^^
501,,,CoinProp^16.9* -0.7* 67.7^^^|CoinProp^16.9* -0.7* 73.7^^^|CoinProp^16.9* -0.7* 79.7^^^|CoinProp^16.9* -0.7* 85.7^^^|CoinProp^16.9* -0.7* 91.7^^^|NormalCar3^-16.7* 0.0* 99.9^^^|RandomProp^-8.6* 0.0* 181.2^^^0&14|RandomProp^0.0* 0.0* 181.2^^^0&15|RandomProp^8.7* 0.0* 181.2^^^0&16|RandomProp^16.6* 0.0* 181.2^^^0&19|RandomProp^-16.5* 0.0* 181.2^^^0&20|CoinProp^0.1* -0.7* 240.5^^^|CoinProp^0.1* -0.7* 246.5^^^|CoinProp^0.1* -0.7* 252.5^^^|CoinProp^0.1* -0.7* 258.5^^^|CoinProp^0.1* -0.7* 264.5^^^|NormalCar5^8.8* 0.0* 291.3^^^|ColorEggProp^8.6* 0.0* 298.0^^^|NormalCar10^-16.8* 0.0* 355.2^^^|CoinProp^-16.7* -0.8* 386.5^^^|CoinProp^-16.7* -0.8* 392.5^^^|CoinProp^-16.7* -0.8* 398.5^^^|CoinProp^-16.7* -0.8* 404.5^^^|CoinProp^-16.7* -0.8* 410.5^^^|RandomProp^-16.3* 0.0* 441.2^^^0&22|RandomProp^-8.3* 0.0* 441.2^^^0&23|RandomProp^0.0* 0.0* 441.2^^^0&25|RandomProp^17.0* 0.0* 441.2^^^0&15|RandomProp^8.9* 0.0* 441.2^^^0&16|NormalCar1^17.1* 0.0* 491.6^^^|CoinProp^-8.7* -0.7* 526.1^^^|CoinProp^-8.7* -0.7* 532.1^^^|CoinProp^-8.7* -0.7* 538.1^^^|CoinProp^-8.7* -0.7* 544.1^^^|CoinProp^-8.7* -0.7* 550.1^^^|NormalCar3^0.0* 0.0* 588.3^^^|CoinProp^8.9* -0.7* 657.8^^^|CoinProp^8.9* -0.7* 663.8^^^|CoinProp^8.9* -0.7* 669.8^^^|CoinProp^8.9* -0.7* 675.8^^^|CoinProp^8.9* -0.7* 681.8^^^
502,,,CoinProp^8.7* -0.8* 51.1^^^|CoinProp^8.7* -0.8* 57.1^^^|CoinProp^8.7* -0.8* 63.1^^^|CoinProp^8.7* -0.8* 69.1^^^|CoinProp^8.7* -0.8* 75.1^^^|LiBaoProp^0.0* 0.0* 91.8^^^|NormalCar8^17.2* 0.0* 124.8^^^|RandomProp^-16.2* 0.0* 189.8^^^0&16|RandomProp^0.0* 0.0* 189.8^^^0&19|RandomProp^16.4* 0.0* 189.8^^^0&15|NormalCar3^-8.5* 0.0* 242.6^^^|CoinProp^0.0* -0.7* 255.3^^^|CoinProp^0.0* -0.7* 261.3^^^|CoinProp^0.0* -0.7* 267.3^^^|CoinProp^0.0* -0.7* 273.3^^^|CoinProp^0.0* -0.7* 279.3^^^|NormalCar7^-17.2* 0.0* 377.3^^^|RandomProp^8.5* 0.0* 424.3^^^0&22|RandomProp^-8.4* 0.0* 424.3^^^0&20|CoinProp^-16.4* -0.8* 507.6^^^|CoinProp^-16.4* -0.8* 513.6^^^|NormalCar3^0.0* 0.0* 514.7^^^|CoinProp^-16.4* -0.8* 519.6^^^|CoinProp^-16.4* -0.8* 525.6^^^|CoinProp^-16.4* -0.8* 531.6^^^|NormalCar1^16.9* 0.0* 579.3^^^|RandomProp^16.9* 0.0* 593.9^^^0&25|RandomProp^-17.2* 0.0* 593.9^^^0&15|RandomProp^0.0* 0.0* 593.9^^^0&23|CoinProp^-8.7* -0.8* 648.0^^^|CoinProp^-8.7* -0.8* 654.0^^^|CoinProp^-8.7* -0.8* 660.0^^^|CoinProp^-8.7* -0.8* 666.0^^^|CoinProp^-8.7* -0.8* 672.0^^^|NormalCar5^8.5* 0.0* 677.3^^^|CoinProp^-8.2* -0.7* 788.2^^^|CoinProp^-8.2* -0.7* 794.2^^^|CoinProp^-8.2* -0.7* 800.2^^^|CoinProp^-8.2* -0.7* 806.2^^^|CoinProp^-8.2* -0.7* 812.2^^^|NormalCar5^8.3* 0.0* 861.2^^^|NormalCar1^-17.0* 0.0* 947.8^^^|CoinProp^0.0* -0.8* 981.2^^^|CoinProp^0.0* -0.8* 987.2^^^|CoinProp^0.0* -0.8* 993.2^^^|CoinProp^0.0* -0.8* 999.2^^^|CoinProp^0.0* -0.8* 1005.2^^^
503,,,CoinProp^-8.8* -0.7* 34.0^^^|CoinProp^-8.8* -0.7* 40.0^^^|CoinProp^-8.8* -0.7* 46.0^^^|CoinProp^-8.8* -0.7* 52.0^^^|CoinProp^-8.8* -0.7* 58.0^^^|RandomProp^-16.9* 0.0* 101.5^^^0&14|RandomProp^-8.6* 0.0* 101.5^^^0&15|RandomProp^0.0* 0.0* 101.5^^^0&16|RandomProp^8.4* 0.0* 101.5^^^0&19|RandomProp^16.7* 0.0* 101.5^^^0&20|NormalCar10^8.6* 0.0* 145.8^^^|CoinProp^0.0* -0.7* 164.6^^^|CoinProp^0.0* -0.7* 170.6^^^|CoinProp^0.0* -0.7* 176.6^^^|CoinProp^0.0* -0.7* 182.6^^^|CoinProp^0.0* -0.7* 188.6^^^|NormalCar1^-8.2* 0.0* 216.9^^^|ColorEggProp^0.0* 0.0* 240.7^^^|CoinProp^8.9* -0.7* 306.2^^^|CoinProp^8.9* -0.7* 312.2^^^|CoinProp^8.9* -0.7* 318.2^^^|CoinProp^8.9* -0.7* 324.2^^^|NormalCar1^-16.1* 0.0* 324.4^^^|CoinProp^8.9* -0.7* 330.2^^^|CoinProp^0.0* -0.7* 372.7^^^|NormalCar3^17.1* 0.0* 373.8^^^|CoinProp^0.0* -0.7* 378.7^^^|CoinProp^0.0* -0.7* 384.7^^^|CoinProp^0.0* -0.7* 390.7^^^|CoinProp^0.0* -0.7* 396.7^^^|RandomProp^8.2* 0.0* 422.5^^^0&22|RandomProp^-8.5* 0.0* 422.5^^^0&23|CoinProp^8.2* -0.7* 449.2^^^|CoinProp^8.2* -0.7* 455.2^^^|CoinProp^8.2* -0.7* 461.2^^^|CoinProp^8.2* -0.7* 467.2^^^|NormalCar5^-16.6* 0.0* 468.2^^^|CoinProp^8.3* -0.7* 473.2^^^|NormalCar6^0.0* 0.0* 526.6^^^|CoinProp^-16.3* -0.7* 535.0^^^|CoinProp^-16.3* -0.7* 541.0^^^|CoinProp^-16.3* -0.7* 547.0^^^|CoinProp^-16.3* -0.7* 553.0^^^|CoinProp^-16.3* -0.7* 559.0^^^
601,,,CoinProp^-8.9* -0.7* 46.3^^^|CoinProp^-8.9* -0.7* 52.3^^^|CoinProp^-8.9* -0.7* 58.3^^^|CoinProp^-8.9* -0.7* 64.3^^^|CoinProp^-8.9* -0.7* 70.3^^^|NormalCar10^0.0* 0.0* 117.2^^^|RandomProp^0.0* 0.0* 139.9^^^0&0|RandomProp^8.4* 0.0* 139.9^^^0&0|RandomProp^17.0* 0.0* 139.9^^^0&0|RandomProp^-15.4* 0.0* 139.9^^^0&0|RandomProp^-8.4* 0.0* 139.9^^^0&0|CoinProp^8.0* -0.8* 184.7^^^|CoinProp^8.0* -0.8* 190.7^^^|ColorEggProp^0.0* 0.0* 195.5^^^|CoinProp^8.0* -0.8* 196.7^^^|CoinProp^8.0* -0.8* 202.7^^^|CoinProp^8.0* -0.8* 208.7^^^|NormalCar3^-8.4* 0.0* 234.1^^^|NormalCar5^16.7* 0.0* 303.3^^^|CoinProp^-16.3* -0.8* 364.6^^^|CoinProp^-16.3* -0.8* 370.6^^^|CoinProp^-16.3* -0.8* 376.6^^^|CoinProp^-16.3* -0.8* 382.6^^^|CoinProp^-16.3* -0.8* 388.6^^^|NormalCar3^-16.8* 0.0* 443.9^^^|NormalCar10^17.3* 0.0* 479.8^^^|RandomProp^-16.7* 0.0* 499.2^^^0&0|RandomProp^0.0* 0.0* 499.2^^^0&0|RandomProp^17.3* 0.0* 499.2^^^0&0|CoinProp^0.0* -0.7* 557.6^^^|NormalCar1^8.2* 0.0* 561.0^^^|CoinProp^0.0* -0.7* 563.6^^^|CoinProp^0.0* -0.7* 569.6^^^|CoinProp^0.0* -0.7* 575.6^^^|CoinProp^0.0* -0.7* 581.6^^^|NormalCar1^-16.9* 0.0* 662.8^^^|CoinProp^8.8* -0.8* 696.9^^^|CoinProp^8.8* -0.8* 702.9^^^|CoinProp^8.8* -0.8* 708.9^^^|CoinProp^8.8* -0.8* 714.9^^^|CoinProp^8.8* -0.8* 720.9^^^
602,,,CoinProp^-16.0* -0.7* 40.0^^^|CoinProp^-16.0* -0.7* 46.0^^^|CoinProp^-16.0* -0.7* 52.0^^^|CoinProp^-16.0* -0.7* 58.0^^^|CoinProp^-16.0* -0.7* 64.0^^^|NormalCar6^8.5* 0.0* 129.5^^^|RandomProp^-8.1* 0.0* 171.4^^^0&0|RandomProp^0.0* 0.0* 171.4^^^0&0|RandomProp^8.6* 0.0* 171.4^^^0&0|RandomProp^16.4* 0.0* 171.4^^^0&0|RandomProp^-16.2* 0.0* 171.4^^^0&0|CoinProp^0.0* -0.7* 205.7^^^|CoinProp^0.0* -0.7* 214.2^^^|CoinProp^0.3* -0.7* 222.5^^^|CoinProp^0.2* -0.7* 230.7^^^|CoinProp^0.2* -0.7* 238.8^^^|NormalCar10^-8.4* 0.0* 240.0^^^|ColorEggProp^0.0* 0.0* 262.4^^^|NormalCar1^17.1* 0.0* 290.4^^^|RandomProp^-8.3* 0.0* 333.3^^^0&0|RandomProp^8.5* 0.0* 333.3^^^0&0|CoinProp^8.6* -0.7* 356.0^^^|CoinProp^8.6* -0.7* 362.0^^^|CoinProp^8.6* -0.7* 368.0^^^|CoinProp^8.6* -0.7* 374.0^^^|CoinProp^8.6* -0.7* 380.0^^^|CoinProp^-8.6* -0.8* 446.4^^^|CoinProp^-8.6* -0.8* 452.4^^^|CoinProp^-8.6* -0.8* 458.4^^^|CoinProp^-8.6* -0.8* 464.4^^^|CoinProp^-8.6* -0.8* 470.4^^^|CoinBigProp^-8.6* -1.0* 481.4^^^|NormalCar10^-8.7* 0.0* 496.6^^^|RandomProp^17.2* 0.0* 526.7^^^0&0|RandomProp^0.0* 0.0* 526.7^^^0&0|RandomProp^-16.3* 0.0* 526.7^^^0&0|CoinProp^-15.7* -0.7* 566.9^^^|NormalCar5^0.0* 0.0* 567.7^^^|CoinProp^-15.7* -0.7* 572.9^^^|CoinProp^-15.7* -0.7* 578.9^^^|CoinProp^-15.7* -0.7* 584.9^^^|CoinProp^-15.7* -0.7* 590.9^^^|NormalCar3^-8.4* 0.0* 656.9^^^|CoinProp^0.0* -0.7* 684.0^^^|CoinProp^0.0* -0.7* 690.0^^^|CoinProp^0.0* -0.7* 696.0^^^|CoinProp^0.0* -0.7* 702.0^^^|CoinProp^0.0* -0.7* 708.0^^^
603,,,CoinProp^16.5* -0.7* 23.5^^^|CoinProp^16.5* -0.7* 29.5^^^|CoinProp^16.5* -0.7* 35.5^^^|CoinProp^16.5* -0.7* 41.5^^^|CoinProp^16.5* -0.7* 47.5^^^|NormalCar1^-8.2* 0.0* 67.6^^^|CoinProp^0.1* -0.7* 97.6^^^|CoinProp^0.1* -0.7* 103.6^^^|CoinProp^0.1* -0.7* 109.6^^^|CoinProp^0.1* -0.7* 115.6^^^|CoinProp^0.1* -0.7* 121.6^^^|NormalCar5^9.0* 0.0* 132.6^^^|NormalCar10^-17.1* 0.0* 157.3^^^|RandomProp^8.0* 0.0* 188.0^^^0&0|RandomProp^-8.5* 0.0* 188.0^^^0&0|RandomProp^0.0* 0.0* 196.1^^^0&0|RandomProp^17.0* 0.0* 196.1^^^0&0|RandomProp^-16.0* 0.0* 196.1^^^0&0|CoinProp^17.0* -0.7* 239.5^^^|CoinProp^17.0* -0.7* 245.5^^^|CoinProp^17.0* -0.7* 251.5^^^|CoinProp^17.0* -0.7* 257.5^^^|CoinProp^17.0* -0.7* 263.5^^^|NormalCar3^0.2* 0.3* 280.3^^^
701,,,CoinProp^0.0* -0.7* 49.7^^^|CoinProp^0.0* -0.7* 55.7^^^|CoinProp^0.0* -0.7* 61.7^^^|CoinProp^0.0* -0.7* 67.7^^^|CoinProp^0.0* -0.7* 73.7^^^|NormalCar8^-8.4* 0.0* 91.3^^^|RandomProp^0.0* 0.0* 164.3^^^0&0|RandomProp^8.3* 0.0* 164.3^^^0&0|RandomProp^16.6* 0.0* 164.3^^^0&0|RandomProp^-16.3* 0.0* 164.3^^^0&0|RandomProp^-8.6* 0.0* 164.3^^^0&0|CoinProp^-8.1* -0.8* 200.4^^^|CoinProp^-8.1* -0.8* 206.4^^^|CoinProp^-8.1* -0.8* 212.4^^^|CoinProp^-8.1* -0.8* 218.4^^^|CoinProp^-8.1* -0.8* 224.4^^^|NormalCar3^16.9* 0.0* 250.5^^^|RandomProp^16.8* 0.0* 300.6^^^0&0|RandomProp^-16.9* 0.0* 300.6^^^0&0|RandomProp^0.0* 0.0* 300.6^^^0&0|NormalCar10^0.1* 0.0* 328.9^^^|CoinProp^8.7* -0.8* 382.0^^^|CoinProp^8.7* -0.8* 388.0^^^|CoinProp^8.7* -0.8* 394.0^^^|CoinProp^8.7* -0.8* 400.0^^^|CoinProp^8.7* -0.8* 406.0^^^|NormalCar2^-16.4* 0.0* 459.9^^^|RandomProp^8.6* 0.0* 478.0^^^0&0|RandomProp^-8.5* 0.0* 478.0^^^0&0|CoinProp^-8.1* -0.8* 517.2^^^|CoinProp^-8.1* -0.8* 523.2^^^|CoinProp^-8.1* -0.8* 529.2^^^|CoinProp^-8.1* -0.8* 535.2^^^|CoinProp^-8.1* -0.8* 541.2^^^|CoinBigProp^-8.1* -1.0* 552.2^^^|NormalCar1^8.4* 0.0* 631.6^^^|CoinProp^-9.0* -0.7* 692.4^^^|CoinProp^-9.0* -0.7* 698.4^^^|CoinProp^-9.0* -0.7* 704.4^^^|CoinProp^-9.0* -0.7* 710.4^^^|CoinProp^-9.0* -0.7* 716.4^^^|NormalCar3^-8.4* 0.0* 778.5^^^|CoinProp^-16.3* -0.7* 850.6^^^|CoinProp^-16.3* -0.7* 856.6^^^|CoinProp^-16.3* -0.7* 862.6^^^|CoinProp^-16.3* -0.7* 868.6^^^|CoinProp^-16.3* -0.7* 874.6^^^
702,,,CoinProp^-15.8* -0.8* 12.1^^^|CoinProp^-15.8* -0.8* 18.1^^^|CoinProp^-15.8* -0.8* 24.1^^^|CoinProp^-15.8* -0.8* 30.1^^^|CoinProp^-15.8* -0.8* 36.1^^^|CoinBigProp^-15.8* -1.0* 47.1^^^|NormalCar1^8.8* 0.0* 71.2^^^|RandomProp^0.0* 0.0* 123.4^^^0&0|RandomProp^16.6* 0.0* 123.4^^^0&0|RandomProp^-16.8* 0.0* 123.4^^^0&0|LiBaoProp^0.0* 0.0* 159.7^^^|CoinProp^0.0* -0.7* 176.0^^^|CoinProp^0.0* -0.7* 182.0^^^|NormalCar3^17.0* 0.0* 185.5^^^|CoinProp^0.0* -0.7* 188.0^^^|CoinProp^0.0* -0.7* 194.0^^^|CoinProp^0.0* -0.7* 200.0^^^|NormalCar1^-8.5* 0.0* 218.0^^^|ColorEggProp^0.1* 0.0* 230.2^^^|NormalCar7^-16.9* 0.0* 286.8^^^|CoinProp^-15.9* -0.8* 316.4^^^|CoinProp^-15.9* -0.8* 322.4^^^|CoinProp^-15.9* -0.8* 328.4^^^|CoinProp^-15.9* -0.8* 334.4^^^|CoinProp^-15.9* -0.8* 340.4^^^|NormalCar5^0.1* 0.0* 349.5^^^
703,,,CoinProp^-16.5* -0.8* 42.7^^^|CoinProp^-16.5* -0.8* 48.7^^^|CoinProp^-16.5* -0.8* 54.7^^^|CoinProp^-16.5* -0.8* 60.7^^^|CoinProp^-16.5* -0.8* 66.7^^^|CoinBigProp^-16.5* -1.0* 77.7^^^|NormalCar8^-8.5* 0.0* 127.7^^^|ColorEggProp^0.2* 0.0* 128.9^^^|NormalCar3^16.9* 0.0* 169.9^^^|CoinProp^8.4* -0.7* 181.2^^^|CoinProp^8.4* -0.7* 187.2^^^|CoinProp^8.4* -0.7* 193.2^^^|CoinProp^8.4* -0.7* 199.2^^^|CoinProp^8.4* -0.7* 205.2^^^|RandomProp^-16.9* 0.0* 233.8^^^0&0|RandomProp^-7.6* 0.0* 233.8^^^0&0|RandomProp^0.0* 0.0* 233.8^^^0&0|RandomProp^8.2* 0.0* 233.8^^^0&0|RandomProp^16.9* 0.0* 233.8^^^0&0|NormalCar10^0.1* 0.0* 330.5^^^|CoinProp^-8.5* -0.8* 367.9^^^|CoinProp^-8.5* -0.8* 373.9^^^|CoinProp^-8.5* -0.8* 379.9^^^|CoinProp^-8.5* -0.8* 385.9^^^|CoinProp^-8.5* -0.8* 391.9^^^|CoinBigProp^-8.5* -1.0* 402.9^^^|RandomProp^0.0* 0.0* 444.9^^^0&0|RandomProp^-16.3* 0.0* 444.9^^^0&0|RandomProp^16.7* 0.0* 444.9^^^0&0|NormalCar3^17.2* 0.0* 521.7^^^|CoinProp^0.0* -0.7* 522.3^^^|CoinProp^0.0* -0.7* 528.3^^^|CoinProp^0.0* -0.7* 534.3^^^|CoinProp^0.0* -0.7* 540.3^^^|CoinProp^0.0* -0.7* 546.3^^^|NormalCar5^-16.8* 0.0* 612.6^^^|CoinProp^-8.0* -0.7* 636.8^^^|CoinProp^-8.0* -0.7* 642.8^^^|CoinProp^-8.0* -0.7* 648.8^^^|CoinProp^-8.0* -0.7* 654.8^^^|CoinProp^-8.0* -0.7* 660.8^^^
